"date,channel,currency,row_spend,impressions,clicks,conversions,revenue,clean_data,adspend_usd"
"2025.01.03,Google ads,EUR,1293,506,15,1,56,2025-01-03,1405.4347826086955"
"01/02/2025,instagram,INR,2207,417,29,5,255,2025-01-02,26.59036144578313"
"2025/01/04,instagram,EUR,2078,714,17,1,42,2025-01-04,2258.695652173913"
"2025.01.03,instagram,USD,1993,100,19,2,82,2025-01-03,"
"05-jan-2025,Google ads,INR,879,925,23,4,212,2025-01-05,10.590361445783133"
"2025/01/01,Google ads,INR,1813,209,19,3,159,2025-01-01,21.843373493975903"
"2025.01.03,instagram,INR,2891,212,14,1,56,2025-01-03,34.83132530120482"
"05-jan-2025,instagram,EUR,2197,306,28,2,90,2025-01-05,2388.0434782608695"
"05-jan-2025,facebook ads,INR,2223,624,24,4,176,2025-01-05,26.783132530120483"
"2025/01/01,Google ads,INR,2301,952,17,1,42,2025-01-01,27.72289156626506"
"2025/01/01,facebook ads,INR,1865,173,17,1,46,2025-01-01,22.46987951807229"
"2025/01/01,Google ads,EUR,532,848,11,3,177,2025-01-01,578.2608695652174"
"2025/01/04,instagram,USD,1902,764,11,0,0,2025-01-04,"
"2025/01/01,linkedin ads,USD,242,672,27,4,232,2025-01-01,"
"2025/01/04,instagram,INR,1884,483,12,4,172,2025-01-04,22.698795180722893"
"2025/01/01,linkedin ads,INR,2923,572,12,1,53,2025-01-01,35.21686746987952"
"05-jan-2025,instagram,USD,2090,441,26,4,232,2025-01-05,"
"05-jan-2025,linkedin ads,EUR,2285,176,23,4,160,2025-01-05,2483.695652173913"
"05-jan-2025,instagram,EUR,2728,883,13,0,0,2025-01-05,2965.2173913043475"
"2025/01/01,linkedin ads,USD,2941,291,20,3,126,2025-01-01,"
"2025/01/01,linkedin ads,EUR,1497,939,24,0,0,2025-01-01,1627.1739130434783"
"05-jan-2025,Google ads,EUR,605,382,17,4,236,2025-01-05,657.6086956521739"
"01/02/2025,Google ads,USD,1054,516,19,2,98,2025-01-02,"
"2025/01/04,facebook ads,INR,1015,407,14,0,0,2025-01-04,12.228915662650602"
"01/02/2025,Google ads,INR,1781,566,18,0,0,2025-01-02,21.457831325301203"
"2025/01/04,linkedin ads,USD,2024,936,11,4,204,2025-01-04,"
"01/02/2025,linkedin ads,INR,1708,996,14,2,102,2025-01-02,20.57831325301205"
"2025/01/01,facebook ads,USD,1574,132,15,3,144,2025-01-01,"
"05-jan-2025,Google ads,EUR,1183,636,20,0,0,2025-01-05,1285.8695652173913"
"2025/01/01,facebook ads,EUR,225,915,16,2,108,2025-01-01,244.56521739130434"
"01/02/2025,linkedin ads,INR,2515,215,14,2,118,2025-01-02,30.301204819277107"
"2025.01.03,Google ads,EUR,1521,735,21,2,96,2025-01-03,1653.2608695652173"
"2025/01/04,instagram,INR,659,790,21,5,200,2025-01-04,7.9397590361445785"
"2025/01/01,linkedin ads,EUR,1560,824,14,1,40,2025-01-01,1695.6521739130435"
"05-jan-2025,linkedin ads,USD,1201,200,17,4,212,2025-01-05,"
"2025/01/01,Google ads,EUR,2548,398,13,4,196,2025-01-01,2769.565217391304"
"2025/01/01,facebook ads,USD,2035,549,29,3,147,2025-01-01,"
"01/02/2025,facebook ads,INR,2688,864,27,1,40,2025-01-02,32.3855421686747"
"01/02/2025,Google ads,USD,1279,916,27,1,53,2025-01-02,"
"05-jan-2025,instagram,USD,1155,678,10,0,0,2025-01-05,"
"2025/01/04,Google ads,INR,2274,691,27,1,40,2025-01-04,27.397590361445783"
"2025/01/04,facebook ads,EUR,1247,564,26,3,162,2025-01-04,1355.4347826086955"
"2025/01/01,linkedin ads,USD,2018,939,23,1,50,2025-01-01,"
"2025/01/01,Google ads,USD,2857,469,26,4,176,2025-01-01,"
"01/02/2025,facebook ads,USD,2329,323,23,4,176,2025-01-02,"
"2025/01/04,linkedin ads,USD,1367,534,16,2,80,2025-01-04,"
"01/02/2025,linkedin ads,EUR,2051,708,17,4,180,2025-01-02,2229.3478260869565"
"2025.01.03,linkedin ads,INR,2604,221,12,1,55,2025-01-03,31.373493975903614"
"2025.01.03,linkedin ads,EUR,935,443,13,1,40,2025-01-03,1016.3043478260869"
"2025.01.03,linkedin ads,INR,1273,599,17,0,0,2025-01-03,15.337349397590362"
"05-jan-2025,linkedin ads,INR,1845,766,23,0,0,2025-01-05,22.228915662650603"
"2025/01/01,facebook ads,USD,1488,289,21,1,53,2025-01-01,"
"01/02/2025,Google ads,EUR,617,359,22,0,0,2025-01-02,670.6521739130435"
"2025/01/01,linkedin ads,EUR,665,885,20,0,0,2025-01-01,722.8260869565217"
"2025/01/01,linkedin ads,EUR,2255,255,21,0,0,2025-01-01,2451.086956521739"
"05-jan-2025,facebook ads,INR,2519,385,29,3,177,2025-01-05,30.349397590361445"
"05-jan-2025,instagram,EUR,2713,435,28,1,59,2025-01-05,2948.9130434782605"
"01/02/2025,facebook ads,EUR,1204,503,26,4,180,2025-01-02,1308.695652173913"
"2025/01/04,linkedin ads,INR,534,533,21,0,0,2025-01-04,6.433734939759036"
"2025/01/04,facebook ads,EUR,702,718,27,0,0,2025-01-04,763.0434782608695"
"2025.01.03,instagram,EUR,2072,537,27,3,153,2025-01-03,2252.173913043478"
"2025/01/04,facebook ads,EUR,1274,432,29,3,153,2025-01-04,1384.782608695652"
"2025/01/01,facebook ads,INR,1102,152,26,4,176,2025-01-01,13.27710843373494"
"2025.01.03,facebook ads,USD,1897,352,18,1,54,2025-01-03,"
"01/02/2025,Google ads,INR,2295,677,12,0,0,2025-01-02,27.650602409638555"
"05-jan-2025,instagram,EUR,458,303,29,4,180,2025-01-05,497.8260869565217"
"2025.01.03,instagram,USD,2169,247,11,1,47,2025-01-03,"
"2025/01/04,linkedin ads,EUR,2514,862,10,4,220,2025-01-04,2732.608695652174"
"05-jan-2025,Google ads,EUR,2049,983,27,4,164,2025-01-05,2227.173913043478"
"01/02/2025,facebook ads,INR,710,975,25,4,184,2025-01-02,8.55421686746988"
"2025/01/01,instagram,USD,981,675,16,4,224,2025-01-01,"
"2025/01/01,linkedin ads,EUR,800,322,28,0,0,2025-01-01,869.5652173913043"
"2025.01.03,linkedin ads,EUR,1480,710,27,3,129,2025-01-03,1608.695652173913"
"01/02/2025,linkedin ads,INR,1943,392,17,4,200,2025-01-02,23.40963855421687"
"2025.01.03,facebook ads,EUR,1232,189,16,3,144,2025-01-03,1339.1304347826087"
"2025/01/01,instagram,EUR,300,738,29,5,230,2025-01-01,326.0869565217391"
"2025.01.03,facebook ads,EUR,945,109,15,0,0,2025-01-03,1027.1739130434783"
"01/02/2025,instagram,USD,2524,635,22,1,57,2025-01-02,"
"05-jan-2025,facebook ads,INR,1835,621,24,4,208,2025-01-05,22.10843373493976"
"2025.01.03,linkedin ads,EUR,268,646,17,1,44,2025-01-03,291.30434782608694"
"2025/01/04,Google ads,EUR,2926,559,24,3,159,2025-01-04,3180.4347826086955"
"2025/01/04,instagram,USD,1145,504,10,3,171,2025-01-04,"
"2025/01/01,Google ads,INR,1695,157,24,1,48,2025-01-01,20.42168674698795"
"2025/01/04,instagram,EUR,413,224,26,1,49,2025-01-04,448.9130434782609"
"2025.01.03,instagram,EUR,2004,891,28,4,192,2025-01-03,2178.2608695652175"
"2025.01.03,Google ads,USD,2279,397,23,0,0,2025-01-03,"
"2025/01/04,instagram,EUR,1679,894,19,0,0,2025-01-04,1825.0"
"01/02/2025,linkedin ads,INR,289,859,23,1,59,2025-01-02,3.4819277108433737"
"2025.01.03,linkedin ads,INR,1876,588,27,2,92,2025-01-03,22.602409638554217"
"05-jan-2025,linkedin ads,EUR,628,855,17,1,46,2025-01-05,682.6086956521739"
"2025/01/01,instagram,USD,702,223,19,0,0,2025-01-01,"
"2025.01.03,facebook ads,EUR,2665,414,27,3,126,2025-01-03,2896.7391304347825"
"01/02/2025,Google ads,USD,289,105,20,0,0,2025-01-02,"
"2025/01/01,linkedin ads,INR,574,879,12,4,236,2025-01-01,6.9156626506024095"
"01/02/2025,Google ads,EUR,2342,538,10,2,98,2025-01-02,2545.6521739130435"
"01/02/2025,Google ads,USD,2034,953,13,4,180,2025-01-02,"
"2025.01.03,instagram,USD,1059,603,27,5,225,2025-01-03,"
"2025/01/04,Google ads,USD,2289,698,12,2,108,2025-01-04,"
"2025/01/01,instagram,EUR,1492,223,26,2,88,2025-01-01,1621.7391304347825"
"2025.01.03,instagram,EUR,2191,540,27,2,92,2025-01-03,2381.5217391304345"
"2025/01/04,facebook ads,EUR,2996,126,19,2,82,2025-01-04,3256.5217391304345"
"2025/01/01,facebook ads,INR,787,426,10,0,0,2025-01-01,9.481927710843374"
"2025/01/04,facebook ads,INR,372,190,22,0,0,2025-01-04,4.481927710843373"
"2025.01.03,linkedin ads,INR,1613,684,27,1,57,2025-01-03,19.433734939759034"
"2025/01/04,instagram,EUR,1126,160,11,4,220,2025-01-04,1223.9130434782608"
"01/02/2025,facebook ads,INR,2583,589,23,1,54,2025-01-02,31.120481927710845"
"05-jan-2025,facebook ads,EUR,2866,999,29,1,43,2025-01-05,3115.2173913043475"
"2025/01/01,Google ads,INR,2795,655,18,4,172,2025-01-01,33.674698795180724"
"01/02/2025,Google ads,EUR,536,646,18,0,0,2025-01-02,582.6086956521739"
"2025.01.03,facebook ads,EUR,2407,435,21,0,0,2025-01-03,2616.304347826087"
"05-jan-2025,linkedin ads,USD,575,703,27,2,80,2025-01-05,"
"2025.01.03,instagram,EUR,1192,681,13,0,0,2025-01-03,1295.6521739130435"
"2025.01.03,linkedin ads,INR,1483,989,26,0,0,2025-01-03,17.867469879518072"
"2025.01.03,instagram,EUR,2103,640,19,3,177,2025-01-03,2285.869565217391"
"2025.01.03,linkedin ads,INR,1965,771,22,0,0,2025-01-03,23.674698795180724"
"2025.01.03,Google ads,INR,1234,309,16,1,50,2025-01-03,14.867469879518072"
"01/02/2025,linkedin ads,USD,711,382,23,3,141,2025-01-02,"
"05-jan-2025,instagram,INR,1770,638,16,1,55,2025-01-05,21.325301204819276"
"01/02/2025,instagram,INR,246,303,16,2,82,2025-01-02,2.963855421686747"
"05-jan-2025,instagram,USD,652,927,18,4,212,2025-01-05,"
"2025/01/04,instagram,USD,649,505,26,2,114,2025-01-04,"
"2025.01.03,instagram,INR,630,348,10,4,208,2025-01-03,7.590361445783133"
"2025/01/04,linkedin ads,EUR,2008,622,17,4,228,2025-01-04,2182.608695652174"
"2025/01/01,linkedin ads,EUR,654,311,26,4,188,2025-01-01,710.8695652173913"
"2025/01/04,facebook ads,INR,2211,416,13,4,216,2025-01-04,26.63855421686747"
"05-jan-2025,instagram,EUR,2711,949,19,1,50,2025-01-05,2946.7391304347825"
"05-jan-2025,linkedin ads,EUR,2350,725,24,1,56,2025-01-05,2554.3478260869565"
"2025.01.03,Google ads,EUR,2989,486,21,4,216,2025-01-03,3248.9130434782605"
"05-jan-2025,linkedin ads,INR,2929,329,11,2,112,2025-01-05,35.28915662650602"
"05-jan-2025,instagram,USD,2260,861,29,1,45,2025-01-05,"
"2025.01.03,Google ads,INR,784,517,27,0,0,2025-01-03,9.44578313253012"
"01/02/2025,linkedin ads,INR,1848,676,14,0,0,2025-01-02,22.265060240963855"
"01/02/2025,facebook ads,INR,2197,396,14,2,80,2025-01-02,26.46987951807229"
"2025.01.03,facebook ads,INR,457,276,13,2,112,2025-01-03,5.506024096385542"
"2025.01.03,Google ads,EUR,806,122,18,4,204,2025-01-03,876.0869565217391"
"2025.01.03,instagram,EUR,719,316,21,1,57,2025-01-03,781.5217391304348"
"2025/01/01,linkedin ads,USD,2535,135,22,0,0,2025-01-01,"
"01/02/2025,linkedin ads,INR,1882,961,25,1,48,2025-01-02,22.674698795180724"
"05-jan-2025,facebook ads,INR,2187,252,17,0,0,2025-01-05,26.349397590361445"
"05-jan-2025,Google ads,USD,1896,871,20,4,192,2025-01-05,"
"2025/01/01,facebook ads,USD,2665,384,20,2,88,2025-01-01,"
"2025.01.03,Google ads,INR,2841,743,14,0,0,2025-01-03,34.2289156626506"
"2025/01/04,facebook ads,EUR,1586,333,16,3,129,2025-01-04,1723.9130434782608"
"2025/01/01,linkedin ads,INR,1673,141,22,4,236,2025-01-01,20.156626506024097"
"2025/01/04,linkedin ads,EUR,2265,214,14,0,0,2025-01-04,2461.9565217391305"
"05-jan-2025,instagram,EUR,2765,734,10,3,141,2025-01-05,3005.4347826086955"
"05-jan-2025,instagram,EUR,2630,295,25,1,52,2025-01-05,2858.695652173913"
"2025/01/01,Google ads,USD,696,244,16,2,88,2025-01-01,"
"01/02/2025,linkedin ads,EUR,2541,663,22,1,56,2025-01-02,2761.9565217391305"
"2025/01/04,instagram,USD,2126,447,15,4,228,2025-01-04,"
"05-jan-2025,instagram,EUR,1132,511,13,3,168,2025-01-05,1230.4347826086955"
"2025.01.03,facebook ads,INR,2211,677,24,0,0,2025-01-03,26.63855421686747"
"05-jan-2025,Google ads,INR,1445,521,24,2,112,2025-01-05,17.40963855421687"
"05-jan-2025,facebook ads,EUR,324,817,20,3,135,2025-01-05,352.17391304347825"
"01/02/2025,Google ads,EUR,2512,756,29,0,0,2025-01-02,2730.4347826086955"
"05-jan-2025,Google ads,EUR,1277,923,19,4,228,2025-01-05,1388.0434782608695"
"2025/01/01,Google ads,INR,1546,199,12,3,138,2025-01-01,18.626506024096386"
"2025/01/01,linkedin ads,USD,1567,201,15,4,208,2025-01-01,"
"2025/01/04,instagram,INR,622,880,12,2,90,2025-01-04,7.493975903614458"
"2025/01/01,linkedin ads,USD,2825,220,25,3,144,2025-01-01,"
"2025/01/01,facebook ads,INR,1337,168,15,1,41,2025-01-01,16.10843373493976"
"05-jan-2025,Google ads,EUR,2551,573,23,0,0,2025-01-05,2772.8260869565215"
"05-jan-2025,facebook ads,EUR,2845,168,19,2,82,2025-01-05,3092.391304347826"
"2025/01/01,facebook ads,INR,2159,324,15,2,108,2025-01-01,26.012048192771083"
"05-jan-2025,Google ads,INR,1710,300,22,0,0,2025-01-05,20.602409638554217"
"2025.01.03,facebook ads,EUR,2309,311,20,2,110,2025-01-03,2509.782608695652"
"2025.01.03,facebook ads,EUR,2632,684,29,1,43,2025-01-03,2860.869565217391"
"2025.01.03,linkedin ads,EUR,2018,173,15,4,176,2025-01-03,2193.478260869565"
"2025/01/04,Google ads,INR,2232,958,15,4,168,2025-01-04,26.89156626506024"
"2025/01/01,linkedin ads,INR,421,104,17,0,0,2025-01-01,5.072289156626506"
"01/02/2025,facebook ads,USD,1772,409,22,4,196,2025-01-02,"
"2025/01/04,Google ads,EUR,2234,306,26,1,47,2025-01-04,2428.2608695652175"
"01/02/2025,linkedin ads,INR,2120,831,10,4,212,2025-01-02,25.542168674698797"
"2025/01/01,facebook ads,INR,1048,815,17,2,108,2025-01-01,12.626506024096386"
"2025.01.03,facebook ads,INR,569,334,21,2,114,2025-01-03,6.855421686746988"
"2025/01/01,facebook ads,INR,938,625,17,0,0,2025-01-01,11.301204819277109"
"2025/01/01,facebook ads,USD,2051,808,11,3,162,2025-01-01,"
"2025.01.03,linkedin ads,INR,648,968,21,3,162,2025-01-03,7.807228915662651"
"2025/01/01,Google ads,USD,1518,198,19,4,188,2025-01-01,"
"2025/01/04,facebook ads,USD,1884,115,17,2,108,2025-01-04,"
"05-jan-2025,instagram,USD,2545,990,21,3,177,2025-01-05,"
"01/02/2025,linkedin ads,INR,464,468,22,3,120,2025-01-02,5.590361445783133"
"05-jan-2025,instagram,INR,506,242,21,4,192,2025-01-05,6.096385542168675"
"2025/01/01,facebook ads,EUR,470,794,25,1,47,2025-01-01,510.86956521739125"
"01/02/2025,facebook ads,INR,2069,933,20,0,0,2025-01-02,24.927710843373493"
"01/02/2025,instagram,INR,2311,696,29,2,88,2025-01-02,27.843373493975903"
"01/02/2025,instagram,EUR,1367,180,17,4,204,2025-01-02,1485.8695652173913"
"2025.01.03,instagram,EUR,2732,927,28,1,43,2025-01-03,2969.565217391304"
"05-jan-2025,Google ads,INR,1406,469,11,3,159,2025-01-05,16.93975903614458"
"05-jan-2025,facebook ads,INR,1168,921,21,4,184,2025-01-05,14.072289156626505"
"2025/01/04,facebook ads,INR,583,129,22,2,118,2025-01-04,7.024096385542169"
"2025.01.03,instagram,USD,500,489,28,4,224,2025-01-03,"
"2025/01/04,facebook ads,USD,2554,153,23,2,82,2025-01-04,"
"01/02/2025,Google ads,INR,229,866,20,3,162,2025-01-02,2.7590361445783134"
"05-jan-2025,linkedin ads,USD,1536,490,28,1,56,2025-01-05,"
"2025.01.03,facebook ads,EUR,2487,904,25,1,46,2025-01-03,2703.2608695652175"
"2025/01/04,facebook ads,INR,1438,417,27,3,135,2025-01-04,17.325301204819276"
"2025/01/04,Google ads,EUR,855,992,11,3,177,2025-01-04,929.3478260869565"
"2025.01.03,instagram,EUR,1732,370,22,5,220,2025-01-03,1882.6086956521738"
"05-jan-2025,linkedin ads,EUR,1956,330,14,3,129,2025-01-05,2126.086956521739"
"05-jan-2025,facebook ads,USD,1493,233,13,4,184,2025-01-05,"
"2025/01/01,linkedin ads,EUR,756,662,28,2,116,2025-01-01,821.7391304347826"
"05-jan-2025,facebook ads,EUR,303,942,16,0,0,2025-01-05,329.3478260869565"
"05-jan-2025,facebook ads,INR,2847,878,29,2,108,2025-01-05,34.30120481927711"
"05-jan-2025,instagram,USD,906,747,29,4,216,2025-01-05,"
"2025.01.03,facebook ads,USD,2266,348,11,0,0,2025-01-03,"
"05-jan-2025,Google ads,USD,1443,760,27,3,132,2025-01-05,"
"05-jan-2025,linkedin ads,INR,271,422,25,4,216,2025-01-05,3.2650602409638556"
"01/02/2025,instagram,USD,1784,435,12,3,174,2025-01-02,"
"2025/01/01,linkedin ads,INR,2828,996,23,3,177,2025-01-01,34.0722891566265"
"2025/01/04,linkedin ads,INR,2637,168,20,4,164,2025-01-04,31.771084337349397"
"05-jan-2025,Google ads,EUR,2070,315,12,0,0,2025-01-05,2250.0"
"2025/01/04,instagram,USD,2512,508,18,0,0,2025-01-04,"
"2025/01/04,linkedin ads,INR,623,708,10,0,0,2025-01-04,7.506024096385542"
"2025/01/01,facebook ads,USD,895,642,10,2,116,2025-01-01,"
"2025/01/01,instagram,INR,2746,727,22,5,290,2025-01-01,33.08433734939759"
"2025/01/04,facebook ads,INR,1287,880,16,4,236,2025-01-04,15.506024096385541"
"2025/01/04,instagram,EUR,1964,247,12,2,94,2025-01-04,2134.782608695652"
"05-jan-2025,facebook ads,USD,1437,487,17,4,176,2025-01-05,"
"2025/01/01,instagram,USD,215,729,14,1,41,2025-01-01,"
"2025/01/04,instagram,USD,1568,248,15,2,88,2025-01-04,"
"2025/01/04,Google ads,EUR,2174,310,14,3,165,2025-01-04,2363.0434782608695"
"05-jan-2025,facebook ads,EUR,1385,945,27,4,176,2025-01-05,1505.4347826086955"
"2025/01/01,linkedin ads,EUR,1654,830,27,1,55,2025-01-01,1797.8260869565217"
"2025/01/04,linkedin ads,USD,401,974,17,0,0,2025-01-04,"
"05-jan-2025,facebook ads,USD,2257,740,28,4,212,2025-01-05,"
"2025/01/01,facebook ads,INR,362,545,14,3,162,2025-01-01,4.36144578313253"
"2025/01/01,facebook ads,USD,887,179,12,1,46,2025-01-01,"
"2025/01/04,facebook ads,EUR,831,971,29,4,228,2025-01-04,903.2608695652174"
"05-jan-2025,linkedin ads,INR,647,527,12,1,53,2025-01-05,7.795180722891566"
"01/02/2025,linkedin ads,USD,250,332,11,3,120,2025-01-02,"
"2025/01/01,facebook ads,INR,586,103,19,1,46,2025-01-01,7.0602409638554215"
"2025.01.03,linkedin ads,INR,2403,897,14,0,0,2025-01-03,28.951807228915662"
"01/02/2025,linkedin ads,USD,1390,857,26,2,92,2025-01-02,"
"2025/01/04,instagram,INR,1870,253,21,4,212,2025-01-04,22.53012048192771"
"2025/01/04,Google ads,USD,1063,645,26,2,106,2025-01-04,"
"05-jan-2025,Google ads,USD,680,960,29,2,98,2025-01-05,"
"05-jan-2025,linkedin ads,INR,2650,330,21,2,90,2025-01-05,31.927710843373493"
"01/02/2025,linkedin ads,USD,2912,937,28,0,0,2025-01-02,"
"2025.01.03,linkedin ads,INR,347,559,18,0,0,2025-01-03,4.180722891566265"
"01/02/2025,Google ads,EUR,1468,791,19,0,0,2025-01-02,1595.6521739130435"
"2025/01/04,facebook ads,USD,689,131,15,4,160,2025-01-04,"
"05-jan-2025,instagram,INR,223,444,25,4,196,2025-01-05,2.6867469879518073"
"01/02/2025,Google ads,USD,324,113,13,0,0,2025-01-02,"
"2025/01/04,linkedin ads,INR,1611,388,12,4,168,2025-01-04,19.40963855421687"
"2025/01/04,linkedin ads,USD,1866,747,13,1,48,2025-01-04,"
"05-jan-2025,Google ads,EUR,2502,383,21,4,184,2025-01-05,2719.565217391304"
"01/02/2025,instagram,USD,384,676,27,5,290,2025-01-02,"
"2025/01/01,facebook ads,INR,2285,767,12,4,176,2025-01-01,27.53012048192771"
"05-jan-2025,instagram,EUR,247,981,18,0,0,2025-01-05,268.4782608695652"
"2025/01/04,Google ads,INR,1292,602,15,3,126,2025-01-04,15.566265060240964"
"2025/01/01,linkedin ads,EUR,1558,686,14,0,0,2025-01-01,1693.4782608695652"
"2025/01/01,Google ads,INR,1759,768,25,2,110,2025-01-01,21.19277108433735"
"05-jan-2025,facebook ads,INR,2461,789,14,2,112,2025-01-05,29.650602409638555"
"2025/01/04,Google ads,INR,1935,688,22,1,45,2025-01-04,23.313253012048193"
"2025/01/04,linkedin ads,USD,1570,417,10,4,184,2025-01-04,"
"2025/01/01,Google ads,INR,1818,371,15,4,208,2025-01-01,21.903614457831324"
"05-jan-2025,Google ads,USD,2156,455,25,4,232,2025-01-05,"
"2025/01/01,instagram,USD,1797,744,23,1,54,2025-01-01,"
"05-jan-2025,Google ads,EUR,1541,458,29,3,120,2025-01-05,1675.0"
"05-jan-2025,linkedin ads,EUR,951,623,17,0,0,2025-01-05,1033.695652173913"
"01/02/2025,linkedin ads,USD,412,349,29,4,208,2025-01-02,"
"05-jan-2025,instagram,INR,884,370,17,0,0,2025-01-05,10.650602409638553"
"2025/01/01,linkedin ads,INR,1832,304,28,3,159,2025-01-01,22.072289156626507"
"2025.01.03,instagram,EUR,1017,626,14,0,0,2025-01-03,1105.4347826086955"
"2025.01.03,linkedin ads,USD,787,327,26,3,144,2025-01-03,"
"2025.01.03,facebook ads,EUR,831,306,13,1,40,2025-01-03,903.2608695652174"
"2025/01/01,linkedin ads,USD,450,752,27,1,52,2025-01-01,"
"01/02/2025,Google ads,EUR,2091,597,29,0,0,2025-01-02,2272.8260869565215"
"01/02/2025,instagram,USD,850,987,16,2,82,2025-01-02,"
"2025.01.03,instagram,INR,573,710,11,0,0,2025-01-03,6.903614457831325"
"05-jan-2025,instagram,INR,1624,413,20,5,270,2025-01-05,19.566265060240966"
"2025/01/04,facebook ads,USD,1197,192,20,2,98,2025-01-04,"
"2025/01/04,Google ads,INR,1097,443,16,4,184,2025-01-04,13.216867469879517"
"2025/01/01,instagram,USD,1162,525,22,5,240,2025-01-01,"
"2025/01/04,facebook ads,EUR,1087,898,15,1,55,2025-01-04,1181.5217391304348"
"2025/01/01,facebook ads,INR,2451,216,19,4,172,2025-01-01,29.53012048192771"
"2025.01.03,instagram,USD,1668,608,21,5,200,2025-01-03,"
"01/02/2025,Google ads,USD,1935,278,26,3,165,2025-01-02,"
"05-jan-2025,instagram,EUR,1928,922,13,4,184,2025-01-05,2095.6521739130435"
"2025.01.03,instagram,INR,619,704,29,5,215,2025-01-03,7.457831325301205"
"05-jan-2025,Google ads,EUR,1432,209,11,3,132,2025-01-05,1556.5217391304348"
"05-jan-2025,facebook ads,USD,1171,947,26,1,45,2025-01-05,"
"2025/01/04,linkedin ads,INR,1833,672,23,0,0,2025-01-04,22.08433734939759"
"05-jan-2025,facebook ads,EUR,740,124,15,4,204,2025-01-05,804.3478260869565"
"05-jan-2025,facebook ads,EUR,1376,274,25,3,159,2025-01-05,1495.6521739130435"
"2025.01.03,Google ads,EUR,391,532,14,1,47,2025-01-03,425.0"
"2025.01.03,linkedin ads,INR,2230,214,11,4,200,2025-01-03,26.867469879518072"
"2025.01.03,facebook ads,EUR,1787,759,22,2,98,2025-01-03,1942.391304347826"
"2025/01/04,facebook ads,USD,1314,286,27,1,41,2025-01-04,"
"2025/01/01,Google ads,INR,890,849,22,0,0,2025-01-01,10.72289156626506"
"2025.01.03,instagram,EUR,1543,431,25,2,90,2025-01-03,1677.1739130434783"
"2025/01/04,Google ads,INR,587,275,20,0,0,2025-01-04,7.072289156626506"
"2025.01.03,instagram,USD,594,714,14,4,236,2025-01-03,"
"2025/01/01,facebook ads,USD,2572,553,11,3,153,2025-01-01,"
"2025/01/04,facebook ads,INR,2854,760,14,0,0,2025-01-04,34.3855421686747"
"2025/01/04,linkedin ads,INR,1215,552,19,1,43,2025-01-04,14.63855421686747"
"05-jan-2025,linkedin ads,INR,669,967,19,1,58,2025-01-05,8.060240963855422"
"2025/01/01,instagram,EUR,1698,662,20,1,41,2025-01-01,1845.6521739130435"
"2025/01/04,linkedin ads,EUR,1777,520,19,4,220,2025-01-04,1931.5217391304348"
"2025/01/04,linkedin ads,INR,2217,378,19,4,208,2025-01-04,26.710843373493976"
"05-jan-2025,facebook ads,EUR,1860,884,26,1,59,2025-01-05,2021.7391304347825"
"05-jan-2025,Google ads,INR,2569,886,16,3,132,2025-01-05,30.951807228915662"
"01/02/2025,Google ads,INR,2206,369,22,2,96,2025-01-02,26.57831325301205"
"05-jan-2025,linkedin ads,USD,2780,267,13,2,86,2025-01-05,"
"2025/01/01,linkedin ads,INR,1104,526,20,3,123,2025-01-01,13.301204819277109"
"2025.01.03,Google ads,INR,2572,793,23,2,112,2025-01-03,30.987951807228917"
"01/02/2025,linkedin ads,EUR,2901,381,27,2,84,2025-01-02,3153.260869565217"
"01/02/2025,facebook ads,INR,1603,106,22,1,52,2025-01-02,19.313253012048193"
"2025.01.03,Google ads,USD,2540,188,28,2,80,2025-01-03,"
"2025.01.03,Google ads,INR,2180,534,14,1,50,2025-01-03,26.265060240963855"
"05-jan-2025,Google ads,USD,1196,891,14,4,196,2025-01-05,"
"01/02/2025,linkedin ads,INR,1629,715,22,0,0,2025-01-02,19.626506024096386"
"2025/01/04,instagram,INR,1018,568,17,0,0,2025-01-04,12.265060240963855"
"05-jan-2025,linkedin ads,USD,972,731,12,2,86,2025-01-05,"
"01/02/2025,facebook ads,USD,2067,403,21,3,144,2025-01-02,"
"01/02/2025,facebook ads,USD,1977,883,13,1,56,2025-01-02,"
"2025/01/01,linkedin ads,USD,1205,918,12,0,0,2025-01-01,"
"2025/01/04,instagram,INR,2043,220,12,4,236,2025-01-04,24.6144578313253"
